Station,Date,.mean,Upper 90
"Nyon, Gare Nord",24/05/2022 21:10,9.7,18.6
"Nyon, Gare Nord",24/05/2022 21:20,9.7,18.7
"Nyon, Gare Nord",24/05/2022 21:30,9.4,18.4
"Nyon, Gare Nord",24/05/2022 21:40,9.4,18.5
"Nyon, Gare Nord",24/05/2022 21:50,9.4,18.6
"Nyon, Gare Nord",24/05/2022 22:00,10.1,19.2
"Nyon, Gare Nord",24/05/2022 22:10,9.4,18.7
"Nyon, Gare Nord",24/05/2022 22:20,8.9,18.2
"Nyon, Gare Nord",24/05/2022 22:30,8.7,18.1
"Nyon, Gare Nord",24/05/2022 22:40,8.2,17.6
"Nyon, Gare Nord",24/05/2022 22:50,8.0,17.5
"Nyon, Gare Nord",24/05/2022 23:00,8.4,17.9
"Nyon, Gare Nord",24/05/2022 23:10,8.5,18.1
"Nyon, Gare Nord",24/05/2022 23:20,8.5,18.1
"Nyon, Gare Nord",24/05/2022 23:30,7.9,17.6
"Nyon, Gare Nord",24/05/2022 23:40,7.3,17.0
"Nyon, Gare Nord",24/05/2022 23:50,7.2,17.0
"Nyon, Gare Nord",25/05/2022 00:00,7.3,17.2
"Nyon, Gare Nord",25/05/2022 00:10,7.4,17.3
"Nyon, Gare Nord",25/05/2022 00:20,7.1,17.1
"Nyon, Gare Nord",25/05/2022 00:30,7.0,17.0
"Nyon, Gare Nord",25/05/2022 00:40,6.4,16.5
"Nyon, Gare Nord",25/05/2022 00:50,6.1,16.2
"Nyon, Gare Nord",25/05/2022 01:00,6.5,16.7
"Nyon, Gare Nord",25/05/2022 01:10,6.5,16.7
"Nyon, Gare Nord",25/05/2022 01:20,6.7,17.0
"Nyon, Gare Nord",25/05/2022 01:30,6.7,17.1
"Nyon, Gare Nord",25/05/2022 01:40,6.7,17.1
"Nyon, Gare Nord",25/05/2022 01:50,6.6,17.1
"Nyon, Gare Nord",25/05/2022 02:00,6.8,17.3
"Nyon, Gare Nord",25/05/2022 02:10,6.7,17.3
"Nyon, Gare Nord",25/05/2022 02:20,7.2,17.8
"Nyon, Gare Nord",25/05/2022 02:30,7.3,17.9
"Nyon, Gare Nord",25/05/2022 02:40,7.2,18.0
"Nyon, Gare Nord",25/05/2022 02:50,7.0,17.8
"Nyon, Gare Nord",25/05/2022 03:00,7.1,17.9
"Nyon, Gare Nord",25/05/2022 03:10,7.1,17.9
"Nyon, Gare Nord",25/05/2022 03:20,7.1,18.0
"Nyon, Gare Nord",25/05/2022 03:30,7.2,18.1
"Nyon, Gare Nord",25/05/2022 03:40,7.1,18.1
"Nyon, Gare Nord",25/05/2022 03:50,7.1,18.2
"Nyon, Gare Nord",25/05/2022 04:00,7.2,18.3
"Nyon, Gare Nord",25/05/2022 04:10,7.2,18.4
"Nyon, Gare Nord",25/05/2022 04:20,7.3,18.5
"Nyon, Gare Nord",25/05/2022 04:30,7.3,18.6
"Nyon, Gare Nord",25/05/2022 04:40,7.2,18.5
"Nyon, Gare Nord",25/05/2022 04:50,7.2,18.5
"Nyon, Gare Nord",25/05/2022 05:00,7.0,18.4
"Nyon, Gare Nord",25/05/2022 05:10,7.2,18.7
"Nyon, Gare Nord",25/05/2022 05:20,7.4,18.9
"Nyon, Gare Nord",25/05/2022 05:30,7.5,19.0
"Nyon, Gare Nord",25/05/2022 05:40,7.4,19.0
"Nyon, Gare Nord",25/05/2022 05:50,7.4,19.0
"Nyon, Gare Nord",25/05/2022 06:00,7.4,19.1
"Nyon, Gare Nord",25/05/2022 06:10,7.5,19.2
"Nyon, Gare Nord",25/05/2022 06:20,7.5,19.2
"Nyon, Gare Nord",25/05/2022 06:30,7.5,19.3
"Nyon, Gare Nord",25/05/2022 06:40,7.1,19.0
"Nyon, Gare Nord",25/05/2022 06:50,6.6,18.5
"Nyon, Gare Nord",25/05/2022 07:00,7.0,18.9
"Nyon, Gare Nord",25/05/2022 07:10,6.6,18.6
"Nyon, Gare Nord",25/05/2022 07:20,5.6,17.7
"Nyon, Gare Nord",25/05/2022 07:30,5.9,18.0
"Nyon, Gare Nord",25/05/2022 07:40,5.5,17.7
"Nyon, Gare Nord",25/05/2022 07:50,5.9,18.1
"Nyon, Gare Nord",25/05/2022 08:00,6.6,18.8
"Nyon, Gare Nord",25/05/2022 08:10,6.7,19.0
"Nyon, Gare Nord",25/05/2022 08:20,5.4,17.7
"Nyon, Gare Nord",25/05/2022 08:30,5.2,17.5
"Nyon, Gare Nord",25/05/2022 08:40,5.8,18.2
"Nyon, Gare Nord",25/05/2022 08:50,6.1,18.6
"Nyon, Gare Nord",25/05/2022 09:00,6.3,18.7
"Nyon, Gare Nord",25/05/2022 09:10,6.3,18.8
"Nyon, Gare Nord",25/05/2022 09:20,6.6,19.1
"Nyon, Gare Nord",25/05/2022 09:30,6.9,19.5
"Nyon, Gare Nord",25/05/2022 09:40,6.8,19.4
"Nyon, Gare Nord",25/05/2022 09:50,6.6,19.3
"Nyon, Gare Nord",25/05/2022 10:00,6.8,19.5
"Nyon, Gare Nord",25/05/2022 10:10,6.7,19.5
"Nyon, Gare Nord",25/05/2022 10:20,7.0,19.8
"Nyon, Gare Nord",25/05/2022 10:30,7.3,20.2
"Nyon, Gare Nord",25/05/2022 10:40,6.9,19.8
"Nyon, Gare Nord",25/05/2022 10:50,7.2,20.2
"Nyon, Gare Nord",25/05/2022 11:00,7.5,20.4
"Nyon, Gare Nord",25/05/2022 11:10,7.3,20.4
"Nyon, Gare Nord",25/05/2022 11:20,7.6,20.7
"Nyon, Gare Nord",25/05/2022 11:30,7.5,20.7
"Nyon, Gare Nord",25/05/2022 11:40,7.7,20.9
"Nyon, Gare Nord",25/05/2022 11:50,7.6,20.8
"Nyon, Gare Nord",25/05/2022 12:00,7.2,20.4
"Nyon, Gare Nord",25/05/2022 12:10,7.2,20.5
"Nyon, Gare Nord",25/05/2022 12:20,7.3,20.6
"Nyon, Gare Nord",25/05/2022 12:30,7.3,20.6
"Nyon, Gare Nord",25/05/2022 12:40,7.1,20.5
"Nyon, Gare Nord",25/05/2022 12:50,7.3,20.7
"Nyon, Gare Nord",25/05/2022 13:00,6.4,19.9
"Nyon, Gare Nord",25/05/2022 13:10,6.2,19.7
"Nyon, Gare Nord",25/05/2022 13:20,6.2,19.8
"Nyon, Gare Nord",25/05/2022 13:30,6.2,19.8
"Nyon, Gare Nord",25/05/2022 13:40,6.4,20.0
"Nyon, Gare Nord",25/05/2022 13:50,6.0,19.6
"Nyon, Gare Nord",25/05/2022 14:00,5.3,19.0
"Nyon, Gare Nord",25/05/2022 14:10,5.8,19.6
"Nyon, Gare Nord",25/05/2022 14:20,5.6,19.4
"Nyon, Gare Nord",25/05/2022 14:30,5.3,19.2
"Nyon, Gare Nord",25/05/2022 14:40,5.1,19.0
"Nyon, Gare Nord",25/05/2022 14:50,5.0,19.0
"Nyon, Gare Nord",25/05/2022 15:00,5.4,19.4
"Nyon, Gare Nord",25/05/2022 15:10,5.4,19.3
"Nyon, Gare Nord",25/05/2022 15:20,5.2,19.2
"Nyon, Gare Nord",25/05/2022 15:30,5.0,19.1
"Nyon, Gare Nord",25/05/2022 15:40,4.6,18.7
"Nyon, Gare Nord",25/05/2022 15:50,4.8,18.9
"Nyon, Gare Nord",25/05/2022 16:00,5.2,19.4
"Nyon, Gare Nord",25/05/2022 16:10,5.6,19.9
"Nyon, Gare Nord",25/05/2022 16:20,7.0,21.2
"Nyon, Gare Nord",25/05/2022 16:30,7.4,21.7
"Nyon, Gare Nord",25/05/2022 16:40,8.2,22.5
"Nyon, Gare Nord",25/05/2022 16:50,9.3,23.7
"Nyon, Gare Nord",25/05/2022 17:00,9.3,23.7
"Nyon, Gare Nord",25/05/2022 17:10,11.6,26.0
"Nyon, Gare Nord",25/05/2022 17:20,12.4,26.8
"Nyon, Gare Nord",25/05/2022 17:30,11.9,26.5
"Nyon, Gare Nord",25/05/2022 17:40,11.7,26.3
"Nyon, Gare Nord",25/05/2022 17:50,11.0,25.6
"Nyon, Gare Nord",25/05/2022 18:00,10.4,25.1
"Nyon, Gare Nord",25/05/2022 18:10,10.9,25.6
"Nyon, Gare Nord",25/05/2022 18:20,10.8,25.5
"Nyon, Gare Nord",25/05/2022 18:30,10.5,25.2
"Nyon, Gare Nord",25/05/2022 18:40,10.3,25.1
"Nyon, Gare Nord",25/05/2022 18:50,9.1,24.0
"Nyon, Gare Nord",25/05/2022 19:00,9.7,24.6
"Nyon, Gare Nord",25/05/2022 19:10,9.4,24.3
"Nyon, Gare Nord",25/05/2022 19:20,8.9,23.8
"Nyon, Gare Nord",25/05/2022 19:30,8.7,23.7
"Nyon, Gare Nord",25/05/2022 19:40,8.6,23.6
"Nyon, Gare Nord",25/05/2022 19:50,8.7,23.7
"Nyon, Gare Nord",25/05/2022 20:00,8.8,23.8
"Nyon, Gare Nord",25/05/2022 20:10,8.4,23.5
"Nyon, Gare Nord",25/05/2022 20:20,8.8,23.9
"Nyon, Gare Nord",25/05/2022 20:30,9.6,24.8
"Nyon, Gare Nord",25/05/2022 20:40,9.2,24.5
"Nyon, Gare Nord",25/05/2022 20:50,8.5,23.7
"Nyon, Gare Nord",25/05/2022 21:00,8.8,24.1
"Nyon, Gare Nord",25/05/2022 21:10,8.7,24.1
"Nyon, Gare Nord",25/05/2022 21:20,8.9,24.2
"Nyon, Gare Nord",25/05/2022 21:30,9.0,24.4
"Nyon, Gare Nord",25/05/2022 21:40,9.2,24.6
"Nyon, Gare Nord",25/05/2022 21:50,9.3,24.8
"Nyon, Gare Nord",25/05/2022 22:00,9.6,25.1
"Nyon, Gare Nord",25/05/2022 22:10,9.5,25.1
"Nyon, Gare Nord",25/05/2022 22:20,9.1,24.6
"Nyon, Gare Nord",25/05/2022 22:30,9.1,24.7
"Nyon, Gare Nord",25/05/2022 22:40,8.6,24.2
"Nyon, Gare Nord",25/05/2022 22:50,8.5,24.2
"Nyon, Gare Nord",25/05/2022 23:00,9.0,24.7
"Nyon, Gare Nord",25/05/2022 23:10,8.7,24.4
"Nyon, Gare Nord",25/05/2022 23:20,8.9,24.7
"Nyon, Gare Nord",25/05/2022 23:30,8.8,24.6
"Nyon, Gare Nord",25/05/2022 23:40,9.0,24.9
"Nyon, Gare Nord",25/05/2022 23:50,9.0,24.8
"Nyon, Gare Nord",26/05/2022 00:00,9.1,25.0
"Nyon, Gare Nord",26/05/2022 00:10,9.0,24.9
"Nyon, Gare Nord",26/05/2022 00:20,8.9,24.9
"Nyon, Gare Nord",26/05/2022 00:30,8.9,24.9
"Nyon, Gare Nord",26/05/2022 00:40,8.4,24.5
"Nyon, Gare Nord",26/05/2022 00:50,8.2,24.3
"Nyon, Gare Nord",26/05/2022 01:00,8.4,24.5
"Nyon, Gare Nord",26/05/2022 01:10,8.3,24.4
"Nyon, Gare Nord",26/05/2022 01:20,8.2,24.4
"Nyon, Gare Nord",26/05/2022 01:30,8.4,24.6
"Nyon, Gare Nord",26/05/2022 01:40,8.4,24.6
"Nyon, Gare Nord",26/05/2022 01:50,8.3,24.6
"Nyon, Gare Nord",26/05/2022 02:00,8.4,24.7
"Nyon, Gare Nord",26/05/2022 02:10,8.4,24.7
"Nyon, Gare Nord",26/05/2022 02:20,8.4,24.7
"Nyon, Gare Nord",26/05/2022 02:30,8.4,24.8
"Nyon, Gare Nord",26/05/2022 02:40,8.4,24.8
"Nyon, Gare Nord",26/05/2022 02:50,8.0,24.4
"Nyon, Gare Nord",26/05/2022 03:00,8.0,24.5
"Nyon, Gare Nord",26/05/2022 03:10,8.0,24.6
"Nyon, Gare Nord",26/05/2022 03:20,8.0,24.6
"Nyon, Gare Nord",26/05/2022 03:30,8.1,24.7
"Nyon, Gare Nord",26/05/2022 03:40,8.1,24.7
"Nyon, Gare Nord",26/05/2022 03:50,8.0,24.7
"Nyon, Gare Nord",26/05/2022 04:00,8.2,24.9
"Nyon, Gare Nord",26/05/2022 04:10,8.2,24.9
"Nyon, Gare Nord",26/05/2022 04:20,8.0,24.8
"Nyon, Gare Nord",26/05/2022 04:30,8.1,24.9
"Nyon, Gare Nord",26/05/2022 04:40,8.0,24.9
"Nyon, Gare Nord",26/05/2022 04:50,8.0,24.8
"Nyon, Gare Nord",26/05/2022 05:00,7.8,24.7
"Nyon, Gare Nord",26/05/2022 05:10,8.0,25.0
"Nyon, Gare Nord",26/05/2022 05:20,8.1,25.1
"Nyon, Gare Nord",26/05/2022 05:30,8.1,25.1
"Nyon, Gare Nord",26/05/2022 05:40,8.3,25.3
"Nyon, Gare Nord",26/05/2022 05:50,8.2,25.2
"Nyon, Gare Nord",26/05/2022 06:00,8.3,25.4
"Nyon, Gare Nord",26/05/2022 06:10,8.3,25.4
"Nyon, Gare Nord",26/05/2022 06:20,8.3,25.4
"Nyon, Gare Nord",26/05/2022 06:30,8.2,25.4
"Nyon, Gare Nord",26/05/2022 06:40,8.2,25.4
"Nyon, Gare Nord",26/05/2022 06:50,7.7,25.0
"Nyon, Gare Nord",26/05/2022 07:00,8.3,25.6
"Nyon, Gare Nord",26/05/2022 07:10,8.1,25.4
"Nyon, Gare Nord",26/05/2022 07:20,7.7,25.1
"Nyon, Gare Nord",26/05/2022 07:30,8.3,25.7
"Nyon, Gare Nord",26/05/2022 07:40,8.5,25.9
"Nyon, Gare Nord",26/05/2022 07:50,7.9,25.4
"Nyon, Gare Nord",26/05/2022 08:00,7.3,24.8
"Nyon, Gare Nord",26/05/2022 08:10,7.5,25.0
"Nyon, Gare Nord",26/05/2022 08:20,6.5,24.0
"Nyon, Gare Nord",26/05/2022 08:30,6.5,24.1
"Nyon, Gare Nord",26/05/2022 08:40,6.8,24.4
"Nyon, Gare Nord",26/05/2022 08:50,6.4,24.0
"Nyon, Gare Nord",26/05/2022 09:00,7.0,24.6
"Nyon, Gare Sud",24/05/2022 09:10,0.6,1.2
"Nyon, Gare Sud",24/05/2022 09:20,0.2,0.9
"Nyon, Gare Sud",24/05/2022 09:30,0.3,1.2
"Nyon, Gare Sud",24/05/2022 09:40,0.2,1.3
"Nyon, Gare Sud",24/05/2022 09:50,0.1,1.3
"Nyon, Gare Sud",24/05/2022 10:00,0.3,1.6
"Nyon, Gare Sud",24/05/2022 10:10,0.5,2.0
"Nyon, Gare Sud",24/05/2022 10:20,0.4,1.9
"Nyon, Gare Sud",24/05/2022 10:30,0.3,1.9
"Nyon, Gare Sud",24/05/2022 10:40,0.2,1.9
"Nyon, Gare Sud",24/05/2022 10:50,0.3,2.1
"Nyon, Gare Sud",24/05/2022 11:00,0.4,2.2
"Nyon, Gare Sud",24/05/2022 11:10,0.3,2.2
"Nyon, Gare Sud",24/05/2022 11:20,0.8,2.8
"Nyon, Gare Sud",24/05/2022 11:30,0.8,2.9
"Nyon, Gare Sud",24/05/2022 11:40,0.7,2.9
"Nyon, Gare Sud",24/05/2022 11:50,0.9,3.1
"Nyon, Gare Sud",24/05/2022 12:00,0.7,3.0
"Nyon, Gare Sud",24/05/2022 12:10,0.8,3.1
"Nyon, Gare Sud",24/05/2022 12:20,0.8,3.2
"Nyon, Gare Sud",24/05/2022 12:30,1.1,3.5
"Nyon, Gare Sud",24/05/2022 12:40,0.9,3.4
"Nyon, Gare Sud",24/05/2022 12:50,0.8,3.4
"Nyon, Gare Sud",24/05/2022 13:00,0.9,3.5
"Nyon, Gare Sud",24/05/2022 13:10,1.2,3.8
"Nyon, Gare Sud",24/05/2022 13:20,0.7,3.4
"Nyon, Gare Sud",24/05/2022 13:30,0.4,3.2
"Nyon, Gare Sud",24/05/2022 13:40,0.6,3.4
"Nyon, Gare Sud",24/05/2022 13:50,0.8,3.6
"Nyon, Gare Sud",24/05/2022 14:00,0.1,3.0
"Nyon, Gare Sud",24/05/2022 14:10,-0.2,2.8
"Nyon, Gare Sud",24/05/2022 14:20,-0.1,2.9
"Nyon, Gare Sud",24/05/2022 14:30,-0.2,2.9
"Nyon, Gare Sud",24/05/2022 14:40,0.0,3.1
"Nyon, Gare Sud",24/05/2022 14:50,-0.2,2.9
"Nyon, Gare Sud",24/05/2022 15:00,-0.3,2.9
"Nyon, Gare Sud",24/05/2022 15:10,-0.4,2.8
"Nyon, Gare Sud",24/05/2022 15:20,-0.6,2.7
"Nyon, Gare Sud",24/05/2022 15:30,-0.7,2.6
"Nyon, Gare Sud",24/05/2022 15:40,-0.3,3.0
"Nyon, Gare Sud",24/05/2022 15:50,-0.1,3.3
"Nyon, Gare Sud",24/05/2022 16:00,-0.2,3.3
"Nyon, Gare Sud",24/05/2022 16:10,-0.5,3.0
"Nyon, Gare Sud",24/05/2022 16:20,-0.8,2.8
"Nyon, Gare Sud",24/05/2022 16:30,-0.8,2.8
"Nyon, Gare Sud",24/05/2022 16:40,-0.2,3.4
"Nyon, Gare Sud",24/05/2022 16:50,-0.1,3.5
"Nyon, Gare Sud",24/05/2022 17:00,0.0,3.6
"Nyon, Gare Sud",24/05/2022 17:10,-0.1,3.6
"Nyon, Gare Sud",24/05/2022 17:20,0.2,4.0
"Nyon, Gare Sud",24/05/2022 17:30,0.7,4.4
"Nyon, Gare Sud",24/05/2022 17:40,0.8,4.6
"Nyon, Gare Sud",24/05/2022 17:50,0.6,4.4
"Nyon, Gare Sud",24/05/2022 18:00,0.5,4.4
"Nyon, Gare Sud",24/05/2022 18:10,0.6,4.6
"Nyon, Gare Sud",24/05/2022 18:20,0.4,4.3
"Nyon, Gare Sud",24/05/2022 18:30,0.6,4.6
"Nyon, Gare Sud",24/05/2022 18:40,1.4,5.4
"Nyon, Gare Sud",24/05/2022 18:50,1.3,5.3
"Nyon, Gare Sud",24/05/2022 19:00,1.4,5.5
"Nyon, Gare Sud",24/05/2022 19:10,0.9,5.0
"Nyon, Gare Sud",24/05/2022 19:20,1.0,5.2
"Nyon, Gare Sud",24/05/2022 19:30,0.9,5.1
"Nyon, Gare Sud",24/05/2022 19:40,0.9,5.1
"Nyon, Gare Sud",24/05/2022 19:50,1.0,5.3
"Nyon, Gare Sud",24/05/2022 20:00,1.1,5.4
"Nyon, Gare Sud",24/05/2022 20:10,0.9,5.3
"Nyon, Gare Sud",24/05/2022 20:20,1.0,5.4
"Nyon, Gare Sud",24/05/2022 20:30,0.9,5.3
"Nyon, Gare Sud",24/05/2022 20:40,0.9,5.3
"Nyon, Gare Sud",24/05/2022 20:50,1.1,5.5
"Nyon, Gare Sud",24/05/2022 21:00,1.0,5.5
"Nyon, Gare Sud",24/05/2022 21:10,0.9,5.4
"Nyon, Gare Sud",24/05/2022 21:20,1.0,5.5
"Nyon, Gare Sud",24/05/2022 21:30,0.9,5.5
"Nyon, Gare Sud",24/05/2022 21:40,1.0,5.6
"Nyon, Gare Sud",24/05/2022 21:50,1.1,5.7
"Nyon, Gare Sud",24/05/2022 22:00,0.8,5.4
"Nyon, Gare Sud",24/05/2022 22:10,0.6,5.4
"Nyon, Gare Sud",24/05/2022 22:20,0.7,5.4
"Nyon, Gare Sud",24/05/2022 22:30,0.7,5.5
"Nyon, Gare Sud",24/05/2022 22:40,0.6,5.4
"Nyon, Gare Sud",24/05/2022 22:50,0.7,5.5
"Nyon, Gare Sud",24/05/2022 23:00,0.6,5.4
"Nyon, Gare Sud",24/05/2022 23:10,0.6,5.5
"Nyon, Gare Sud",24/05/2022 23:20,0.7,5.6
"Nyon, Gare Sud",24/05/2022 23:30,0.7,5.6
"Nyon, Gare Sud",24/05/2022 23:40,0.4,5.4
"Nyon, Gare Sud",24/05/2022 23:50,0.2,5.2
"Nyon, Gare Sud",25/05/2022 00:00,0.2,5.2
"Nyon, Gare Sud",25/05/2022 00:10,0.1,5.2
"Nyon, Gare Sud",25/05/2022 00:20,0.2,5.3
"Nyon, Gare Sud",25/05/2022 00:30,0.1,5.2
"Nyon, Gare Sud",25/05/2022 00:40,-0.1,5.1
"Nyon, Gare Sud",25/05/2022 00:50,0.2,5.3
"Nyon, Gare Sud",25/05/2022 01:00,0.2,5.4
"Nyon, Gare Sud",25/05/2022 01:10,0.1,5.3
"Nyon, Gare Sud",25/05/2022 01:20,0.2,5.4
"Nyon, Gare Sud",25/05/2022 01:30,-0.3,5.0
"Nyon, Gare Sud",25/05/2022 01:40,-0.3,5.0
"Nyon, Gare Sud",25/05/2022 01:50,-0.2,5.1
"Nyon, Gare Sud",25/05/2022 02:00,-0.1,5.3
"Nyon, Gare Sud",25/05/2022 02:10,-0.1,5.3
"Nyon, Gare Sud",25/05/2022 02:20,0.0,5.4
"Nyon, Gare Sud",25/05/2022 02:30,-0.2,5.2
"Nyon, Gare Sud",25/05/2022 02:40,-0.2,5.2
"Nyon, Gare Sud",25/05/2022 02:50,-0.1,5.4
"Nyon, Gare Sud",25/05/2022 03:00,-0.2,5.3
"Nyon, Gare Sud",25/05/2022 03:10,-0.1,5.4
"Nyon, Gare Sud",25/05/2022 03:20,-0.1,5.4
"Nyon, Gare Sud",25/05/2022 03:30,-0.1,5.5
"Nyon, Gare Sud",25/05/2022 03:40,-0.2,5.4
"Nyon, Gare Sud",25/05/2022 03:50,-0.1,5.6
"Nyon, Gare Sud",25/05/2022 04:00,-0.1,5.5
"Nyon, Gare Sud",25/05/2022 04:10,0.0,5.7
"Nyon, Gare Sud",25/05/2022 04:20,0.0,5.7
"Nyon, Gare Sud",25/05/2022 04:30,0.0,5.7
"Nyon, Gare Sud",25/05/2022 04:40,-0.1,5.7
"Nyon, Gare Sud",25/05/2022 04:50,0.0,5.8
"Nyon, Gare Sud",25/05/2022 05:00,0.0,5.8
"Nyon, Gare Sud",25/05/2022 05:10,-0.1,5.7
"Nyon, Gare Sud",25/05/2022 05:20,-0.1,5.7
"Nyon, Gare Sud",25/05/2022 05:30,-0.2,5.7
"Nyon, Gare Sud",25/05/2022 05:40,-0.2,5.7
"Nyon, Gare Sud",25/05/2022 05:50,-0.1,5.8
"Nyon, Gare Sud",25/05/2022 06:00,-0.1,5.8
"Nyon, Gare Sud",25/05/2022 06:10,-0.1,5.9
"Nyon, Gare Sud",25/05/2022 06:20,-0.1,5.9
"Nyon, Gare Sud",25/05/2022 06:30,-0.1,5.9
"Nyon, Gare Sud",25/05/2022 06:40,-0.4,5.6
"Nyon, Gare Sud",25/05/2022 06:50,-0.2,5.8
"Nyon, Gare Sud",25/05/2022 07:00,-0.3,5.8
"Nyon, Gare Sud",25/05/2022 07:10,-0.2,5.9
"Nyon, Gare Sud",25/05/2022 07:20,-0.5,5.6
"Nyon, Gare Sud",25/05/2022 07:30,-0.5,5.7
"Nyon, Gare Sud",25/05/2022 07:40,-0.5,5.6
"Nyon, Gare Sud",25/05/2022 07:50,-0.3,5.9
"Nyon, Gare Sud",25/05/2022 08:00,-0.4,5.8
"Nyon, Gare Sud",25/05/2022 08:10,-0.3,5.9
"Nyon, Gare Sud",25/05/2022 08:20,-0.1,6.2
"Nyon, Gare Sud",25/05/2022 08:30,0.0,6.3
"Nyon, Gare Sud",25/05/2022 08:40,0.0,6.3
"Nyon, Gare Sud",25/05/2022 08:50,0.0,6.4
"Nyon, Gare Sud",25/05/2022 09:00,-0.1,6.2
"Nyon, Gare Sud",25/05/2022 09:10,-0.4,6.0
"Nyon, Gare Sud",25/05/2022 09:20,-0.4,6.0
"Nyon, Gare Sud",25/05/2022 09:30,-0.4,6.1
"Nyon, Gare Sud",25/05/2022 09:40,-0.3,6.1
"Nyon, Gare Sud",25/05/2022 09:50,-0.5,6.0
"Nyon, Gare Sud",25/05/2022 10:00,-0.3,6.2
"Nyon, Gare Sud",25/05/2022 10:10,-0.1,6.5
"Nyon, Gare Sud",25/05/2022 10:20,-0.1,6.5
"Nyon, Gare Sud",25/05/2022 10:30,-0.2,6.3
"Nyon, Gare Sud",25/05/2022 10:40,-0.2,6.4
"Nyon, Gare Sud",25/05/2022 10:50,-0.1,6.5
"Nyon, Gare Sud",25/05/2022 11:00,0.0,6.6
"Nyon, Gare Sud",25/05/2022 11:10,-0.3,6.3
"Nyon, Gare Sud",25/05/2022 11:20,-0.1,6.6
"Nyon, Gare Sud",25/05/2022 11:30,0.2,6.9
"Nyon, Gare Sud",25/05/2022 11:40,0.2,6.9
"Nyon, Gare Sud",25/05/2022 11:50,0.7,7.4
"Nyon, Gare Sud",25/05/2022 12:00,0.4,7.1
"Nyon, Gare Sud",25/05/2022 12:10,0.4,7.2
"Nyon, Gare Sud",25/05/2022 12:20,0.3,7.1
"Nyon, Gare Sud",25/05/2022 12:30,0.3,7.1
"Nyon, Gare Sud",25/05/2022 12:40,0.3,7.1
"Nyon, Gare Sud",25/05/2022 12:50,0.3,7.2
"Nyon, Gare Sud",25/05/2022 13:00,0.4,7.3
"Nyon, Gare Sud",25/05/2022 13:10,0.4,7.3
"Nyon, Gare Sud",25/05/2022 13:20,0.4,7.3
"Nyon, Gare Sud",25/05/2022 13:30,0.1,7.0
"Nyon, Gare Sud",25/05/2022 13:40,0.6,7.5
"Nyon, Gare Sud",25/05/2022 13:50,0.7,7.7
"Nyon, Gare Sud",25/05/2022 14:00,-0.1,6.9
"Nyon, Gare Sud",25/05/2022 14:10,-0.3,6.8
"Nyon, Gare Sud",25/05/2022 14:20,-0.1,6.9
"Nyon, Gare Sud",25/05/2022 14:30,0.0,7.1
"Nyon, Gare Sud",25/05/2022 14:40,0.3,7.4
"Nyon, Gare Sud",25/05/2022 14:50,0.3,7.4
"Nyon, Gare Sud",25/05/2022 15:00,0.2,7.3
"Nyon, Gare Sud",25/05/2022 15:10,0.3,7.4
"Nyon, Gare Sud",25/05/2022 15:20,-0.3,6.8
"Nyon, Gare Sud",25/05/2022 15:30,-0.4,6.8
"Nyon, Gare Sud",25/05/2022 15:40,-0.1,7.1
"Nyon, Gare Sud",25/05/2022 15:50,0.1,7.3
"Nyon, Gare Sud",25/05/2022 16:00,0.1,7.4
"Nyon, Gare Sud",25/05/2022 16:10,0.0,7.2
"Nyon, Gare Sud",25/05/2022 16:20,-0.1,7.1
"Nyon, Gare Sud",25/05/2022 16:30,-0.4,6.9
"Nyon, Gare Sud",25/05/2022 16:40,-0.2,7.1
"Nyon, Gare Sud",25/05/2022 16:50,0.2,7.6
"Nyon, Gare Sud",25/05/2022 17:00,0.7,8.0
"Nyon, Gare Sud",25/05/2022 17:10,1.1,8.4
"Nyon, Gare Sud",25/05/2022 17:20,1.4,8.8
"Nyon, Gare Sud",25/05/2022 17:30,1.9,9.3
"Nyon, Gare Sud",25/05/2022 17:40,1.9,9.3
"Nyon, Gare Sud",25/05/2022 17:50,2.3,9.7
"Nyon, Gare Sud",25/05/2022 18:00,2.5,9.9
"Nyon, Gare Sud",25/05/2022 18:10,2.7,10.1
"Nyon, Gare Sud",25/05/2022 18:20,2.0,9.5
"Nyon, Gare Sud",25/05/2022 18:30,2.2,9.7
"Nyon, Gare Sud",25/05/2022 18:40,2.5,10.1
"Nyon, Gare Sud",25/05/2022 18:50,2.1,9.7
"Nyon, Gare Sud",25/05/2022 19:00,2.0,9.6
"Nyon, Gare Sud",25/05/2022 19:10,1.4,9.0
"Nyon, Gare Sud",25/05/2022 19:20,1.4,9.1
"Nyon, Gare Sud",25/05/2022 19:30,1.1,8.8
"Nyon, Gare Sud",25/05/2022 19:40,1.0,8.7
"Nyon, Gare Sud",25/05/2022 19:50,1.1,8.8
"Nyon, Gare Sud",25/05/2022 20:00,1.3,9.0
"Nyon, Gare Sud",25/05/2022 20:10,1.3,9.0
"Nyon, Gare Sud",25/05/2022 20:20,1.1,8.8
"Nyon, Gare Sud",25/05/2022 20:30,1.1,8.8
"Nyon, Gare Sud",25/05/2022 20:40,0.7,8.5
"Nyon, Gare Sud",25/05/2022 20:50,0.6,8.4
"Nyon, Gare Sud",25/05/2022 21:00,0.3,8.1
"Nyon, Gare Sud",25/05/2022 21:10,0.3,8.1
"Nyon, Gare Sud",25/05/2022 21:20,0.4,8.2
